portfolio_name,date,ticker,position
테스트3_72,2022-08-09,AAPL,0.0
테스트3_72,2022-08-09,AMZN,0.0
테스트3_72,2022-08-09,MSFT,0.0
테스트3_72,2022-08-09,NVDA,0.0
테스트3_72,2022-09-01,AAPL,0.0
테스트3_72,2022-09-01,AMZN,0.0
테스트3_72,2022-09-01,MSFT,0.0
테스트3_72,2022-09-01,NVDA,0.0
테스트3_72,2022-10-04,AAPL,0.0
테스트3_72,2022-10-04,AMZN,0.0
테스트3_72,2022-10-04,MSFT,0.0
테스트3_72,2022-10-04,NVDA,0.0
테스트3_72,2022-11-01,AAPL,0.0
테스트3_72,2022-11-01,AMZN,0.0
테스트3_72,2022-11-01,MSFT,0.0
테스트3_72,2022-11-01,NVDA,0.0
테스트3_72,2022-12-01,AAPL,0.0
테스트3_72,2022-12-01,AMZN,0.0
테스트3_72,2022-12-01,MSFT,0.0
테스트3_72,2022-12-01,NVDA,0.0
테스트3_72,2023-01-02,AAPL,0.0
테스트3_72,2023-01-02,AMZN,0.0
테스트3_72,2023-01-02,MSFT,0.0
테스트3_72,2023-01-02,NVDA,0.0
테스트3_72,2023-02-01,AAPL,0.0
테스트3_72,2023-02-01,AMZN,0.0
테스트3_72,2023-02-01,MSFT,0.0
테스트3_72,2023-02-01,NVDA,0.0
테스트3_72,2023-03-02,AAPL,0.0
테스트3_72,2023-03-02,AMZN,0.0
테스트3_72,2023-03-02,MSFT,0.0
테스트3_72,2023-03-02,NVDA,0.0
테스트3_72,2023-04-03,AAPL,0.0
테스트3_72,2023-04-03,AMZN,0.0
테스트3_72,2023-04-03,MSFT,0.0
테스트3_72,2023-04-03,NVDA,0.0
테스트3_72,2023-05-02,AAPL,0.0
테스트3_72,2023-05-02,AMZN,0.0
테스트3_72,2023-05-02,MSFT,0.0
테스트3_72,2023-05-02,NVDA,0.0
테스트3_72,2023-06-01,AAPL,0.0
테스트3_72,2023-06-01,AMZN,0.0
테스트3_72,2023-06-01,MSFT,0.0
테스트3_72,2023-06-01,NVDA,0.0
테스트3_72,2023-07-03,AAPL,0.0
테스트3_72,2023-07-03,AMZN,0.0
테스트3_72,2023-07-03,MSFT,0.0
테스트3_72,2023-07-03,NVDA,0.0
