portfolio_name,date,ticker,position
테스트3_46,2020-03-02,AAPL,0.0
테스트3_46,2020-03-02,AMZN,0.0
테스트3_46,2020-03-02,MSFT,0.0
테스트3_46,2020-03-02,NVDA,2.0
테스트3_46,2020-04-01,AAPL,0.0
테스트3_46,2020-04-01,AMZN,0.0
테스트3_46,2020-04-01,MSFT,0.0
테스트3_46,2020-04-01,NVDA,2.0
테스트3_46,2020-05-04,AAPL,0.0
테스트3_46,2020-05-04,AMZN,0.0
테스트3_46,2020-05-04,MSFT,0.0
테스트3_46,2020-05-04,NVDA,1.0
테스트3_46,2020-06-01,AAPL,0.0
테스트3_46,2020-06-01,AMZN,0.0
테스트3_46,2020-06-01,MSFT,0.0
테스트3_46,2020-06-01,NVDA,1.0
테스트3_46,2020-07-01,AAPL,0.0
테스트3_46,2020-07-01,AMZN,0.0
테스트3_46,2020-07-01,MSFT,0.0
테스트3_46,2020-07-01,NVDA,1.0
테스트3_46,2020-08-03,AAPL,0.0
테스트3_46,2020-08-03,AMZN,0.0
테스트3_46,2020-08-03,MSFT,0.0
테스트3_46,2020-08-03,NVDA,1.0
테스트3_46,2020-09-01,AAPL,0.0
테스트3_46,2020-09-01,AMZN,0.0
테스트3_46,2020-09-01,MSFT,0.0
테스트3_46,2020-09-01,NVDA,1.0
테스트3_46,2020-10-05,AAPL,0.0
테스트3_46,2020-10-05,AMZN,0.0
테스트3_46,2020-10-05,MSFT,0.0
테스트3_46,2020-10-05,NVDA,1.0
테스트3_46,2020-11-02,AAPL,0.0
테스트3_46,2020-11-02,AMZN,0.0
테스트3_46,2020-11-02,MSFT,0.0
테스트3_46,2020-11-02,NVDA,1.0
테스트3_46,2020-12-01,AAPL,0.0
테스트3_46,2020-12-01,AMZN,0.0
테스트3_46,2020-12-01,MSFT,0.0
테스트3_46,2020-12-01,NVDA,1.0
테스트3_46,2021-01-04,AAPL,0.0
테스트3_46,2021-01-04,AMZN,0.0
테스트3_46,2021-01-04,MSFT,0.0
테스트3_46,2021-01-04,NVDA,1.0
