Date,exchange_rate
2004-08-23,1152.5999755859375
2004-08-24,1153.300048828125
2004-08-25,1155.199951171875
2004-08-26,1153.699951171875
2004-08-27,1151.300048828125
2004-08-30,1152.699951171875
2004-08-31,1150.5999755859375
2004-09-01,1147.800048828125
2004-09-02,1148.699951171875
2004-09-03,1151.199951171875
2004-09-06,1153.5
2004-09-07,1151.300048828125
2004-09-08,1148.0
2004-09-09,1140.300048828125
2004-09-10,1145.5999755859375
2004-09-13,1144.300048828125
2004-09-14,1144.9000244140625
2004-09-15,1144.800048828125
2004-09-16,1145.300048828125
2004-09-17,1145.800048828125
2004-09-20,1145.800048828125
2004-09-21,1144.0
2004-09-22,1147.5999755859375
2004-09-23,1147.699951171875
2004-09-24,1144.9000244140625
2004-09-27,1148.0
2004-09-28,1155.0999755859375
2004-09-29,1152.0999755859375
2004-09-30,1150.800048828125
2004-10-01,1147.300048828125
2004-10-04,1135.5
2004-10-05,1104.699951171875
2004-10-06,1112.199951171875
2004-10-07,1137.699951171875
2004-10-08,1134.199951171875
2004-10-11,1135.0
2004-10-12,1132.0999755859375
2004-10-13,1125.5
2004-10-14,1134.199951171875
2004-10-15,1134.0999755859375
2004-10-18,1131.800048828125
2004-10-19,1131.0
2004-10-20,1134.5999755859375
2004-10-21,1128.0999755859375
2004-10-22,1122.800048828125
2004-10-25,1118.5999755859375
2004-10-26,1122.800048828125
2004-10-27,1120.4000244140625
2004-10-29,1106.300048828125
2004-11-01,1107.699951171875
2004-11-02,1074.5
2004-11-03,1100.5
2004-11-04,1072.800048828125
2004-11-05,1091.9000244140625
2004-11-08,1098.4000244140625
2004-11-09,1094.9000244140625
2004-11-10,1098.199951171875
2004-11-11,1098.800048828125
2004-11-12,1089.0
2004-11-15,1084.4000244140625
2004-11-16,1077.800048828125
2004-11-17,1067.4000244140625
2004-11-18,1062.0
2004-11-19,1054.0
2004-11-22,1026.699951171875
2004-11-23,1055.0
2004-11-24,1066.5
2004-11-25,1056.0
2004-11-26,1047.199951171875
2004-11-29,1047.800048828125
2004-11-30,1047.5999755859375
2004-12-01,1043.0999755859375
2004-12-02,1041.800048828125
2004-12-03,1045.5
2004-12-06,1039.300048828125
2004-12-07,1040.5999755859375
2004-12-08,1057.199951171875
2004-12-09,1056.5999755859375
2004-12-10,1068.5999755859375
2004-12-13,1058.300048828125
2004-12-14,1057.800048828125
2004-12-15,1061.4000244140625
2004-12-16,1055.199951171875
2004-12-17,1057.9000244140625
2004-12-20,1056.699951171875
2004-12-21,1054.9000244140625
2004-12-22,1052.199951171875
2004-12-23,1048.0999755859375
2004-12-24,1046.0999755859375
2004-12-27,1030.0999755859375
2004-12-28,1043.699951171875
2004-12-29,1029.800048828125
2004-12-30,1026.800048828125
2004-12-31,1002.5999755859375
2005-01-03,1027.300048828125
2005-01-04,1028.699951171875
2005-01-05,1035.800048828125
2005-01-06,1048.4000244140625
2005-01-07,1045.0999755859375
2005-01-10,1011.5999755859375
2005-01-11,1034.5999755859375
2005-01-12,1033.300048828125
2005-01-13,1028.300048828125
2005-01-14,1042.9000244140625
2005-01-17,1035.5999755859375
2005-01-18,1035.699951171875
2005-01-19,1030.699951171875
2005-01-20,1033.06005859375
2005-01-21,1037.800048828125
2005-01-24,1032.1600341796875
2005-01-25,1032.1600341796875
2005-01-26,1032.1600341796875
2005-01-27,1027.9000244140625
2005-01-28,1023.7999877929688
2005-01-31,1025.4100341796875
2005-02-01,1027.81005859375
2005-02-02,1027.9000244140625
2005-02-03,1025.0999755859375
2005-02-04,1022.7000122070312
2005-02-07,1028.699951171875
2005-02-08,1035.9000244140625
2005-02-09,1037.9000244140625
2005-02-10,1038.800048828125
2005-02-11,1032.800048828125
2005-02-14,1024.9000244140625
2005-02-15,1023.7000122070312
2005-02-16,1028.300048828125
2005-02-17,1025.800048828125
2005-02-18,1012.2999877929688
2005-02-21,1023.0599975585938
2005-02-22,1003.0999755859375
2005-02-23,1003.9600219726562
2005-02-24,1006.3599853515625
2005-02-25,1007.7999877929688
2005-02-28,1003.7999877929688
2005-03-01,992.9400024414062
2005-03-02,1006.3599853515625
2005-03-03,1005.7999877929688
2005-03-04,1007.7000122070312
2005-03-07,1004.4000244140625
2005-03-08,1003.7999877929688
2005-03-09,1000.9000244140625
2005-03-10,1000.0
2005-03-11,997.1799926757812
2005-03-14,1000.2999877929688
2005-03-15,1003.7000122070312
2005-03-16,1003.8099975585938
2005-03-17,1000.7000122070312
2005-03-18,1003.7000122070312
2005-03-21,1009.0
2005-03-22,1009.4000244140625
2005-03-23,1012.0
2005-03-24,1013.0
2005-03-25,1014.0
2005-03-28,1018.0
2005-03-29,1019.0
2005-03-30,1024.0
2005-03-31,1017.0
2005-04-01,1011.7999877929688
2005-04-04,1017.0
2005-04-05,1017.0
2005-04-06,1012.0
2005-04-07,1011.7000122070312
2005-04-08,1001.9000244140625
2005-04-11,1012.7999877929688
2005-04-12,1015.0
2005-04-13,1011.0
2005-04-14,1017.7000122070312
2005-04-15,1017.2999877929688
2005-04-18,1016.7000122070312
2005-04-19,1010.0
2005-04-20,1005.0
2005-04-21,1008.0
2005-04-22,999.6900024414062
2005-04-25,998.9000244140625
2005-04-26,998.3400268554688
2005-04-27,1000.7999877929688
2005-04-28,1001.5999755859375
2005-04-29,996.6599731445312
2005-05-02,1000.7999877929688
2005-05-03,1002.0
2005-05-04,994.7100219726562
2005-05-05,999.5
2005-05-06,1001.7000122070312
2005-05-09,1000.9000244140625
2005-05-10,999.0
2005-05-11,996.6799926757812
2005-05-12,999.0
2005-05-13,993.0999755859375
2005-05-16,1006.7999877929688
2005-05-17,998.9299926757812
2005-05-18,1004.9600219726562
2005-05-19,1003.7999877929688
2005-05-20,1007.5999755859375
2005-05-23,1004.0
2005-05-24,996.0
2005-05-25,1000.9000244140625
2005-05-26,1001.0999755859375
2005-05-27,999.3200073242188
2005-05-30,1002.2000122070312
2005-05-31,1007.0
2005-06-01,1014.7000122070312
2005-06-02,1012.7999877929688
2005-06-03,1007.7000122070312
2005-06-06,1004.5
2005-06-07,1004.0
2005-06-08,1005.7999877929688
2005-06-09,1003.0
2005-06-10,1007.7000122070312
2005-06-13,1017.0
2005-06-14,1015.0
2005-06-15,1013.0
2005-06-16,1013.7999877929688
2005-06-17,1008.5999755859375
2005-06-20,1009.7000122070312
2005-06-21,1007.7000122070312
2005-06-22,1010.0
2005-06-23,1010.2999877929688
2005-06-24,1012.5999755859375
2005-06-27,1012.9000244140625
2005-06-28,1023.0
2005-06-29,1030.300048828125
2005-06-30,1033.800048828125
2005-07-01,1031.0
2005-07-04,1043.300048828125
2005-07-05,1049.0
2005-07-06,1054.0
2005-07-07,1050.699951171875
2005-07-08,1054.300048828125
2005-07-11,1039.4000244140625
2005-07-12,1035.0
2005-07-13,1036.0
2005-07-14,1033.699951171875
2005-07-15,1037.800048828125
2005-07-18,1033.0
2005-07-19,1043.9000244140625
2005-07-20,1039.7099609375
2005-07-21,1039.7099609375
2005-07-22,1021.2999877929688
2005-07-25,1017.0
2005-07-26,1024.699951171875
2005-07-27,1030.699951171875
2005-07-28,1027.699951171875
2005-07-29,1023.0
2005-08-01,1017.0
2005-08-02,1010.7000122070312
2005-08-03,1016.0
2005-08-04,1017.0
2005-08-05,1012.7999877929688
2005-08-08,1016.7000122070312
2005-08-09,1014.0
2005-08-10,1017.0
2005-08-11,1011.0
2005-08-12,1012.2999877929688
2005-08-15,1017.0
2005-08-16,1018.0
2005-08-17,1005.5999755859375
2005-08-18,1017.0
2005-08-19,1021.9000244140625
2005-08-22,1017.0
2005-08-23,1026.199951171875
2005-08-24,1027.4000244140625
2005-08-25,1026.699951171875
2005-08-26,1031.0999755859375
2005-08-29,1026.0999755859375
2005-08-30,1033.0
2005-08-31,1039.5
2005-09-01,1019.7000122070312
2005-09-02,1027.199951171875
2005-09-05,1023.4000244140625
2005-09-06,1026.5
2005-09-07,1018.9000244140625
2005-09-08,1027.5
2005-09-09,1026.0999755859375
2005-09-12,1015.2000122070312
2005-09-13,1025.300048828125
2005-09-14,1025.4000244140625
2005-09-15,1023.7999877929688
2005-09-16,1016.5
2005-09-19,1014.5
2005-09-20,1035.9000244140625
2005-09-22,1027.4000244140625
2005-09-23,1032.9000244140625
2005-09-26,1021.0
2005-09-27,1034.199951171875
2005-09-28,1039.0
2005-09-29,1028.4000244140625
2005-09-30,1032.0999755859375
2005-10-03,1043.699951171875
2005-10-04,1042.5
2005-10-05,1036.699951171875
2005-10-06,1039.0
2005-10-07,1035.699951171875
2005-10-10,1037.800048828125
2005-10-11,1044.0
2005-10-12,1043.5
2005-10-13,1042.199951171875
2005-10-14,1025.9000244140625
2005-10-17,1050.300048828125
2005-10-18,1053.0
2005-10-19,1053.4000244140625
2005-10-20,1052.5
2005-10-21,1058.699951171875
2005-10-24,1009.2000122070312
2005-10-25,1048.0
2005-10-26,1047.0
2005-10-27,996.8300170898438
2005-10-28,1044.0
2005-10-31,1044.0999755859375
2005-11-01,1040.199951171875
2005-11-02,1038.800048828125
2005-11-03,1044.4000244140625
2005-11-04,1050.199951171875
2005-11-07,1036.300048828125
2005-11-08,1045.0
2005-11-09,1048.0
2005-11-10,1052.300048828125
2005-11-11,1024.4000244140625
2005-11-14,1039.4000244140625
2005-11-15,1018.2999877929688
2005-11-16,1028.199951171875
2005-11-17,1015.9000244140625
2005-11-18,1018.5999755859375
2005-11-21,1025.5999755859375
2005-11-22,1024.300048828125
2005-11-23,1027.0999755859375
2005-11-24,1027.4000244140625
2005-11-25,1032.5999755859375
2005-11-28,1021.0999755859375
2005-11-29,1028.699951171875
2005-11-30,1019.0999755859375
2005-12-01,1019.5
2005-12-02,1022.7000122070312
2005-12-05,1016.7999877929688
2005-12-06,1020.9000244140625
2005-12-07,1025.0
2005-12-08,1022.7999877929688
2005-12-09,1020.2999877929688
2005-12-12,1015.0
2005-12-13,1011.4000244140625
2005-12-14,1007.7000122070312
2005-12-15,997.2000122070312
2005-12-16,1002.7000122070312
2005-12-19,1006.2000122070312
2005-12-20,1004.9000244140625
2005-12-21,1005.0
2005-12-22,1001.5
2005-12-23,1001.2999877929688
2005-12-26,1004.0
2005-12-27,999.9600219726562
2005-12-28,1006.4000244140625
2005-12-29,999.7000122070312
2005-12-30,999.4500122070312
2006-01-02,1001.5
2006-01-03,987.4099731445312
2006-01-04,983.8599853515625
2006-01-05,981.4500122070312
2006-01-06,940.7100219726562
2006-01-09,970.719970703125
2006-01-10,970.530029296875
2006-01-11,968.3699951171875
2006-01-12,960.5499877929688
2006-01-13,969.239990234375
2006-01-16,972.1900024414062
2006-01-17,972.5399780273438
2006-01-18,981.7000122070312
2006-01-19,972.0399780273438
2006-01-20,969.219970703125
2006-01-23,967.2100219726562
2006-01-24,965.7100219726562
2006-01-25,961.9400024414062
2006-01-26,959.1500244140625
2006-01-27,967.2100219726562
2006-01-30,958.6599731445312
2006-01-31,948.0800170898438
2006-02-01,952.6300048828125
2006-02-02,961.47998046875
2006-02-03,958.9600219726562
2006-02-06,951.5499877929688
2006-02-07,954.1799926757812
2006-02-08,957.239990234375
2006-02-09,959.4299926757812
2006-02-10,961.9099731445312
2006-02-13,963.6900024414062
2006-02-14,957.6599731445312
2006-02-15,963.1099853515625
2006-02-16,960.47998046875
2006-02-17,954.8200073242188
2006-02-20,955.8800048828125
2006-02-21,955.1300048828125
2006-02-22,963.030029296875
2006-02-23,956.0800170898438
2006-02-24,957.52001953125
2006-02-27,957.3300170898438
2006-02-28,952.760009765625
2006-03-01,957.3300170898438
2006-03-02,949.0700073242188
2006-03-03,957.280029296875
2006-03-06,966.8099975585938
2006-03-07,970.5999755859375
2006-03-08,967.5
2006-03-09,971.219970703125
2006-03-10,966.4099731445312
2006-03-13,966.6099853515625
2006-03-14,960.0999755859375
2006-03-15,958.989990234375
2006-03-16,961.510009765625
2006-03-17,925.22998046875
2006-03-20,922.7100219726562
2006-03-21,958.8699951171875
2006-03-22,962.0
2006-03-23,970.260009765625
2006-03-24,961.5399780273438
2006-03-27,965.989990234375
2006-03-28,968.47998046875
2006-03-29,962.1699829101562
2006-03-30,955.9000244140625
2006-03-31,964.0900268554688
2006-04-03,952.27001953125
2006-04-04,950.77001953125
2006-04-05,942.7000122070312
2006-04-06,945.260009765625
2006-04-07,942.280029296875
2006-04-10,941.989990234375
2006-04-11,940.27001953125
2006-04-12,951.3300170898438
2006-04-13,949.77001953125
2006-04-14,950.1199951171875
2006-04-17,939.0700073242188
2006-04-18,932.719970703125
2006-04-19,931.0399780273438
2006-04-20,938.3800048828125
2006-04-21,935.6099853515625
2006-04-24,926.1400146484375
2006-04-25,932.3699951171875
2006-04-26,932.7999877929688
2006-04-27,927.780029296875
2006-04-28,922.469970703125
2006-05-01,934.8900146484375
2006-05-02,924.8599853515625
2006-05-03,923.8200073242188
2006-05-04,923.6199951171875
2006-05-05,929.5599975585938
2006-05-08,920.7100219726562
2006-05-09,916.3800048828125
2006-05-10,919.2899780273438
2006-05-11,921.6900024414062
2006-05-12,916.1199951171875
2006-05-15,935.97998046875
2006-05-16,929.969970703125
2006-05-17,925.2899780273438
2006-05-18,933.8099975585938
2006-05-19,933.02001953125
2006-05-22,939.4000244140625
2006-05-23,938.0700073242188
2006-05-24,938.9500122070312
2006-05-25,936.1699829101562
2006-05-26,938.02001953125
2006-05-29,934.9099731445312
2006-05-30,937.030029296875
2006-05-31,937.1799926757812
2006-06-01,930.1199951171875
2006-06-02,935.8599853515625
2006-06-05,937.1599731445312
2006-06-06,937.3300170898438
2006-06-07,936.6099853515625
2006-06-08,918.3599853515625
2006-06-09,941.2100219726562
2006-06-12,948.1900024414062
2006-06-13,952.77001953125
2006-06-14,946.9000244140625
2006-06-15,945.760009765625
2006-06-16,943.6799926757812
2006-06-19,950.6699829101562
2006-06-20,945.780029296875
2006-06-21,941.5499877929688
2006-06-22,943.8499755859375
2006-06-23,943.6099853515625
2006-06-26,941.4299926757812
2006-06-27,948.7999877929688
2006-06-28,948.5
2006-06-29,938.4000244140625
2006-06-30,936.4600219726562
2006-07-03,932.6900024414062
2006-07-04,932.9500122070312
2006-07-05,940.6799926757812
2006-07-06,934.9199829101562
2006-07-07,936.8200073242188
2006-07-10,933.4400024414062
2006-07-11,931.3400268554688
2006-07-12,936.3499755859375
2006-07-13,939.22998046875
2006-07-14,912.9000244140625
2006-07-17,942.3599853515625
2006-07-18,948.5700073242188
2006-07-19,943.9600219726562
2006-07-20,938.489990234375
2006-07-21,935.5700073242188
2006-07-24,941.6500244140625
2006-07-25,944.8200073242188
2006-07-26,932.9299926757812
2006-07-27,943.010009765625
2006-07-28,939.5999755859375
2006-07-31,941.9500122070312
2006-08-01,938.25
2006-08-02,951.5700073242188
2006-08-03,952.0599975585938
2006-08-04,952.1599731445312
2006-08-07,955.239990234375
2006-08-08,956.0
2006-08-09,949.7000122070312
2006-08-10,944.6199951171875
2006-08-11,953.0399780273438
2006-08-14,953.6599731445312
2006-08-15,917.6300048828125
2006-08-16,949.3400268554688
2006-08-17,950.239990234375
2006-08-18,950.0599975585938
2006-08-21,945.0700073242188
2006-08-22,944.5399780273438
2006-08-23,948.0999755859375
2006-08-24,951.4099731445312
2006-08-25,950.9600219726562
2006-08-28,953.27001953125
2006-08-29,916.6699829101562
2006-08-30,949.530029296875
2006-08-31,950.1500244140625
2006-09-01,947.3300170898438
2006-09-04,945.9400024414062
2006-09-05,943.6099853515625
2006-09-06,946.010009765625
2006-09-07,943.0800170898438
2006-09-08,944.9500122070312
2006-09-11,943.8599853515625
2006-09-12,949.3200073242188
2006-09-13,946.47998046875
2006-09-14,946.27001953125
2006-09-15,947.3400268554688
2006-09-18,941.260009765625
2006-09-19,943.6400146484375
2006-09-20,937.2999877929688
2006-09-21,927.8599853515625
2006-09-22,933.3400268554688
2006-09-25,936.8099975585938
2006-09-26,901.3499755859375
2006-09-27,929.6400146484375
2006-09-28,934.9000244140625
2006-09-29,936.3800048828125
2006-10-02,931.4400024414062
2006-10-03,900.5800170898438
2006-10-04,938.5599975585938
2006-10-05,938.75
2006-10-06,937.469970703125
2006-10-09,951.5499877929688
2006-10-10,951.47998046875
2006-10-11,948.72998046875
2006-10-12,943.7000122070312
2006-10-13,948.010009765625
2006-10-16,943.0499877929688
2006-10-17,941.8699951171875
2006-10-18,943.6500244140625
2006-10-19,939.4500122070312
2006-10-20,947.280029296875
2006-10-23,952.1099853515625
2006-10-24,945.4199829101562
2006-10-25,939.75
2006-10-26,932.8300170898438
2006-10-27,932.5399780273438
2006-10-30,934.030029296875
2006-10-31,925.1500244140625
2006-11-01,927.75
2006-11-02,925.22998046875
2006-11-03,927.030029296875
2006-11-06,929.3200073242188
2006-11-07,926.5
2006-11-08,924.5599975585938
2006-11-09,921.6199951171875
2006-11-10,923.510009765625
2006-11-13,926.8400268554688
2006-11-14,926.280029296875
2006-11-15,929.1599731445312
2006-11-16,927.97998046875
2006-11-17,922.010009765625
2006-11-20,925.9099731445312
2006-11-21,922.0599975585938
2006-11-22,916.9500122070312
2006-11-23,917.6900024414062
2006-11-24,920.0399780273438
2006-11-27,919.1599731445312
2006-11-28,916.1199951171875
2006-11-29,922.8300170898438
2006-11-30,919.8099975585938
2006-12-01,915.969970703125
2006-12-04,914.5900268554688
2006-12-05,914.5
2006-12-06,907.6199951171875
2006-12-07,903.5399780273438
2006-12-08,899.0399780273438
2006-12-11,908.780029296875
2006-12-12,909.2100219726562
2006-12-13,915.2999877929688
2006-12-14,909.010009765625
2006-12-15,917.3800048828125
2006-12-18,916.0800170898438
2006-12-19,915.4500122070312
2006-12-20,886.6799926757812
2006-12-21,916.6699829101562
2006-12-22,921.5
2006-12-25,921.469970703125
2006-12-26,892.8099975585938
2006-12-27,921.0999755859375
2006-12-28,917.010009765625
2006-12-29,916.9400024414062
2007-01-01,917.22998046875
2007-01-02,914.4199829101562
2007-01-03,914.3099975585938
2007-01-04,925.239990234375
2007-01-05,925.4400024414062
2007-01-08,924.3699951171875
2007-01-09,928.1699829101562
2007-01-10,930.1599731445312
2007-01-11,930.3099975585938
2007-01-12,927.6599731445312
2007-01-15,926.6699829101562
2007-01-16,925.489990234375
2007-01-17,925.1500244140625
2007-01-18,923.8900146484375
2007-01-19,926.72998046875
2007-01-22,930.530029296875
2007-01-23,923.280029296875
2007-01-24,927.9500122070312
2007-01-25,928.7000122070312
2007-01-26,928.6799926757812
2007-01-29,924.8900146484375
2007-01-30,930.8499755859375
2007-01-31,924.0399780273438
2007-02-01,926.2899780273438
2007-02-02,931.3400268554688
2007-02-05,925.1500244140625
2007-02-06,916.77001953125
2007-02-07,918.9099731445312
2007-02-08,920.2999877929688
2007-02-09,922.1799926757812
2007-02-12,926.22998046875
2007-02-13,927.4000244140625
2007-02-14,927.0800170898438
2007-02-15,922.5999755859375
2007-02-16,924.9299926757812
2007-02-19,924.489990234375
2007-02-20,896.010009765625
2007-02-21,927.6900024414062
2007-02-22,894.6599731445312
2007-02-23,927.280029296875
2007-02-26,925.0
2007-02-27,927.5499877929688
2007-02-28,928.5999755859375
2007-03-01,903.5999755859375
2007-03-02,903.969970703125
2007-03-05,909.8900146484375
2007-03-06,933.5399780273438
2007-03-07,933.6400146484375
2007-03-08,934.6300048828125
2007-03-09,934.72998046875
2007-03-12,932.02001953125
2007-03-13,932.2899780273438
2007-03-14,935.760009765625
2007-03-15,929.0
2007-03-16,933.6500244140625
2007-03-19,931.9299926757812
2007-03-20,927.27001953125
2007-03-21,920.47998046875
2007-03-22,929.3099975585938
2007-03-23,927.4099731445312
2007-03-26,926.8300170898438
2007-03-27,927.0
2007-03-28,930.4000244140625
2007-03-29,928.52001953125
2007-03-30,932.3599853515625
2007-04-02,925.6099853515625
2007-04-03,928.989990234375
2007-04-04,922.7100219726562
2007-04-05,921.52001953125
2007-04-06,923.5800170898438
2007-04-09,926.72998046875
2007-04-10,922.2899780273438
2007-04-11,921.0399780273438
2007-04-12,918.8599853515625
2007-04-13,918.260009765625
2007-04-16,921.6799926757812
2007-04-17,919.6799926757812
2007-04-18,916.0700073242188
2007-04-19,926.260009765625
2007-04-20,927.2999877929688
2007-04-23,925.010009765625
2007-04-24,925.1699829101562
2007-04-25,926.1400146484375
2007-04-26,927.6300048828125
2007-04-27,926.1599731445312
2007-04-30,930.5499877929688
2007-05-01,891.6199951171875
2007-05-02,929.8300170898438
2007-05-03,926.6099853515625
2007-05-04,926.6699829101562
2007-05-07,922.469970703125
2007-05-08,921.2999877929688
2007-05-09,924.219970703125
2007-05-10,926.0599975585938
2007-05-11,925.6799926757812
2007-05-14,923.4099731445312
2007-05-15,923.760009765625
2007-05-16,922.969970703125
2007-05-17,890.4199829101562
2007-05-18,932.75
2007-05-21,928.3499755859375
2007-05-22,929.719970703125
2007-05-23,931.4099731445312
2007-05-24,931.4099731445312
2007-05-25,927.27001953125
2007-05-28,912.0999755859375
2007-05-29,931.4099731445312
2007-05-30,931.4099731445312
2007-05-31,931.4099731445312
2007-06-01,927.510009765625
2007-06-04,931.4099731445312
2007-06-05,926.030029296875
2007-06-06,931.4099731445312
2007-06-07,927.8400268554688
2007-06-08,929.8400268554688
2007-06-11,931.4099731445312
2007-06-12,931.4099731445312
2007-06-13,931.4099731445312
2007-06-14,931.4099731445312
2007-06-15,926.4299926757812
2007-06-18,931.4099731445312
2007-06-19,926.010009765625
2007-06-20,931.4099731445312
2007-06-21,926.6400146484375
2007-06-22,924.9199829101562
2007-06-25,931.4099731445312
2007-06-26,931.4099731445312
2007-06-27,925.1599731445312
2007-06-28,931.4099731445312
2007-06-29,921.5599975585938
2007-07-02,920.02001953125
2007-07-03,917.260009765625
2007-07-04,919.1699829101562
2007-07-05,920.5399780273438
2007-07-06,918.22998046875
2007-07-09,919.8300170898438
2007-07-10,915.8499755859375
2007-07-11,918.3200073242188
2007-07-12,916.3300170898438
2007-07-13,916.2999877929688
2007-07-16,917.6099853515625
2007-07-17,916.780029296875
2007-07-18,915.4500122070312
2007-07-19,915.7100219726562
2007-07-20,914.0499877929688
2007-07-23,915.2100219726562
2007-07-24,912.969970703125
2007-07-25,911.9099731445312
2007-07-26,916.010009765625
2007-07-27,921.4099731445312
2007-07-30,920.2999877929688
2007-07-31,920.4400024414062
2007-08-01,931.4099731445312
2007-08-02,920.780029296875
2007-08-03,921.8599853515625
2007-08-06,922.0900268554688
2007-08-07,922.1300048828125
2007-08-08,923.530029296875
2007-08-09,923.469970703125
2007-08-10,930.6500244140625
2007-08-13,929.280029296875
2007-08-14,934.3400268554688
2007-08-15,931.4099731445312
2007-08-16,943.8699951171875
2007-08-17,949.4099731445312
2007-08-20,941.6799926757812
2007-08-21,944.3599853515625
2007-08-22,941.97998046875
2007-08-23,941.0800170898438
2007-08-24,939.0900268554688
2007-08-27,938.0499877929688
2007-08-28,940.2899780273438
2007-08-29,940.6500244140625
2007-08-30,939.780029296875
2007-08-31,937.0999755859375
2007-09-03,931.4099731445312
2007-09-04,937.3099975585938
2007-09-05,937.8900146484375
2007-09-06,938.1799926757812
2007-09-07,936.969970703125
2007-09-11,931.4099731445312
2007-09-12,931.4099731445312
2007-09-13,931.4099731445312
2007-09-14,925.4600219726562
2007-09-17,931.4099731445312
2007-09-18,922.4099731445312
2007-09-19,924.27001953125
2007-09-20,922.9000244140625
2007-09-21,919.0900268554688
2007-09-24,920.5900268554688
2007-09-25,918.6699829101562
2007-09-26,919.5
2007-09-27,918.3099975585938
2007-09-28,911.3900146484375
2007-10-01,912.25
2007-10-02,913.47998046875
2007-10-03,899.3599853515625
2007-10-04,915.3099975585938
2007-10-05,916.5999755859375
2007-10-08,914.010009765625
2007-10-09,916.77001953125
2007-10-10,915.9299926757812
2007-10-11,917.530029296875
2007-10-12,915.5999755859375
2007-10-15,917.1099853515625
2007-10-16,915.4199829101562
2007-10-17,916.8099975585938
2007-10-18,916.52001953125
2007-10-19,912.780029296875
2007-10-22,913.1400146484375
2007-10-23,916.25
2007-10-24,915.030029296875
2007-10-25,913.8099975585938
2007-10-26,908.1699829101562
2007-10-29,905.6400146484375
2007-10-30,904.8900146484375
2007-10-31,898.6900024414062
2007-11-01,904.72998046875
2007-11-02,908.030029296875
2007-11-05,906.510009765625
2007-11-06,906.3800048828125
2007-11-07,907.6500244140625
2007-11-08,907.1599731445312
2007-11-09,905.02001953125
2007-11-12,911.510009765625
2007-11-13,916.030029296875
2007-11-14,913.9600219726562
2007-11-15,915.5999755859375
2007-11-16,917.6699829101562
2007-11-19,917.5700073242188
2007-11-20,918.2000122070312
2007-11-21,931.4099731445312
2007-11-22,932.030029296875
2007-11-23,931.3200073242188
2007-11-27,931.4099731445312
2007-11-28,931.4099731445312
2007-11-29,928.1799926757812
2007-11-30,919.47998046875
2007-12-03,931.4099731445312
2007-12-04,921.1400146484375
2007-12-05,931.4099731445312
2007-12-06,919.9099731445312
2007-12-07,918.5399780273438
2007-12-10,922.8200073242188
2007-12-11,925.3800048828125
2007-12-12,924.6400146484375
2007-12-13,921.3400268554688
2007-12-14,928.5900268554688
2007-12-17,929.6900024414062
2007-12-19,935.6799926757812
2007-12-20,943.1799926757812
2007-12-21,937.6799926757812
2007-12-24,921.8900146484375
2007-12-25,937.0900268554688
2007-12-26,931.2000122070312
2007-12-27,938.7000122070312
2007-12-28,935.0700073242188
2007-12-31,926.3599853515625
2008-01-01,941.1199951171875
2008-01-02,937.1199951171875
2008-01-03,935.1500244140625
2008-01-04,939.530029296875
2008-01-07,939.27001953125
2008-01-08,938.8900146484375
2008-01-09,936.7100219726562
2008-01-10,932.77001953125
2008-01-11,936.8300170898438
2008-01-14,936.8400268554688
2008-01-15,937.010009765625
2008-01-16,937.8300170898438
2008-01-17,947.4400024414062
2008-01-18,941.760009765625
2008-01-21,949.02001953125
2008-01-22,950.2899780273438
2008-01-23,947.97998046875
2008-01-24,946.02001953125
2008-01-25,945.5
2008-01-28,949.1699829101562
2008-01-29,942.9299926757812
2008-01-30,940.6400146484375
2008-01-31,941.219970703125
2008-02-01,946.4600219726562
2008-02-04,942.1699829101562
2008-02-05,943.0599975585938
2008-02-06,942.3200073242188
2008-02-07,941.8400268554688
2008-02-08,940.5700073242188
2008-02-11,944.47998046875
2008-02-12,945.2899780273438
2008-02-13,945.52001953125
2008-02-14,943.8200073242188
2008-02-15,943.77001953125
2008-02-18,944.3599853515625
2008-02-19,943.6099853515625
2008-02-20,941.6799926757812
2008-02-21,947.3099975585938
2008-02-22,947.3499755859375
2008-02-25,945.4500122070312
2008-02-26,939.4099731445312
2008-02-27,941.0800170898438
2008-02-28,934.0399780273438
2008-02-29,937.8400268554688
2008-03-03,945.47998046875
2008-03-04,946.239990234375
2008-03-05,947.5499877929688
2008-03-06,947.0700073242188
2008-03-07,955.469970703125
2008-03-10,964.739990234375
2008-03-11,969.0399780273438
2008-03-12,967.0499877929688
2008-03-13,979.5
2008-03-14,996.219970703125
2008-03-17,987.989990234375
2008-03-18,1017.4000244140625
2008-03-19,1010.2999877929688
2008-03-20,1008.0999755859375
2008-03-21,978.1400146484375
2008-03-24,1008.4000244140625
2008-03-25,974.9199829101562
2008-03-26,982.3099975585938
2008-03-27,985.6400146484375
2008-03-28,991.8900146484375
2008-03-31,992.280029296875
2008-04-02,970.0999755859375
2008-04-03,974.530029296875
2008-04-04,972.8699951171875
2008-04-07,974.5499877929688
2008-04-08,975.75
2008-04-09,974.2100219726562
2008-04-10,975.75
2008-04-11,973.2899780273438
2008-04-14,979.010009765625
2008-04-15,986.72998046875
2008-04-16,989.5999755859375
2008-04-17,992.2999877929688
2008-04-18,1000.2000122070312
2008-04-21,995.1599731445312
2008-04-22,997.469970703125
2008-04-23,991.3200073242188
2008-04-24,994.52001953125
2008-04-25,995.0
2008-04-28,994.989990234375
2008-04-29,1004.0
2008-04-30,1002.4000244140625
