Date,Close
1980-03-17 00:00:00-05:00,5.037036895751953
1980-03-18 00:00:00-05:00,5.074073791503906
1980-03-19 00:00:00-05:00,5.148148059844971
1980-03-20 00:00:00-05:00,5.111111164093018
1980-03-21 00:00:00-05:00,5.222221851348877
1980-03-24 00:00:00-05:00,5.092593193054199
1980-03-25 00:00:00-05:00,5.074073791503906
1980-03-26 00:00:00-05:00,5.111111164093018
1980-03-27 00:00:00-05:00,5.074073791503906
1980-03-28 00:00:00-05:00,5.018518924713135
1980-03-31 00:00:00-05:00,5.1666669845581055
1980-04-01 00:00:00-05:00,5.111111164093018
1980-04-02 00:00:00-05:00,5.296296119689941
1980-04-03 00:00:00-05:00,5.5
1980-04-07 00:00:00-05:00,5.537036895751953
1980-04-08 00:00:00-05:00,5.444444179534912
1980-04-09 00:00:00-05:00,5.370369911193848
1980-04-10 00:00:00-05:00,5.481481075286865
1980-04-11 00:00:00-05:00,5.481481075286865
1980-04-14 00:00:00-05:00,5.462963104248047
1980-04-15 00:00:00-05:00,5.3333330154418945
1980-04-16 00:00:00-05:00,5.425926208496094
1980-04-17 00:00:00-05:00,5.3333330154418945
1980-04-18 00:00:00-05:00,5.296296119689941
1980-04-21 00:00:00-05:00,5.1666669845581055
1980-04-22 00:00:00-05:00,5.3333330154418945
1980-04-23 00:00:00-05:00,5.3333330154418945
1980-04-24 00:00:00-05:00,5.296296119689941
1980-04-25 00:00:00-05:00,5.222221851348877
1980-04-28 00:00:00-04:00,5.3333330154418945
1980-04-29 00:00:00-04:00,5.351851940155029
1980-04-30 00:00:00-04:00,5.407406806945801
1980-05-01 00:00:00-04:00,5.5
1980-05-02 00:00:00-04:00,5.555555820465088
1980-05-05 00:00:00-04:00,5.851851940155029
1980-05-06 00:00:00-04:00,5.759259223937988
1980-05-07 00:00:00-04:00,5.851851940155029
1980-05-08 00:00:00-04:00,5.8333330154418945
1980-05-09 00:00:00-04:00,5.796296119689941
1980-05-12 00:00:00-04:00,5.777778148651123
1980-05-13 00:00:00-04:00,5.759259223937988
1980-05-14 00:00:00-04:00,5.777778148651123
1980-05-15 00:00:00-04:00,5.759259223937988
