Date,Open,High,Low,Close,Volume
2019-12-13,121500.0,122500.0,119500.0,121000.0,1058172
2019-12-16,120500.0,121000.0,119000.0,119000.0,1015046
2019-12-17,119500.0,123000.0,119000.0,122000.0,1904603
2019-12-18,122000.0,123500.0,120500.0,123000.0,1135407
2019-12-19,122500.0,123500.0,122000.0,123500.0,905299
2019-12-20,124000.0,124000.0,122500.0,124000.0,1001899
2019-12-23,124000.0,125000.0,122000.0,122500.0,1462906
2019-12-24,123000.0,123000.0,121500.0,122000.0,600726
2019-12-26,122500.0,123000.0,121500.0,122500.0,552469
2019-12-27,121000.0,121000.0,120000.0,120500.0,422565
2019-12-30,120500.0,121500.0,120000.0,120500.0,467794
2020-01-02,121000.0,121000.0,118000.0,118000.0,556532
2020-01-03,118500.0,119000.0,115000.0,116000.0,1145187
2020-01-06,116000.0,117000.0,115500.0,116000.0,334574
2020-01-07,116500.0,117000.0,115500.0,115500.0,674196
2020-01-08,115000.0,115500.0,111500.0,112000.0,1044825
2020-01-09,113000.0,114500.0,110000.0,111500.0,1375510
2020-01-10,112500.0,114500.0,112000.0,113500.0,896507
2020-01-13,113500.0,115500.0,113000.0,115000.0,692917
2020-01-14,115500.0,117000.0,115500.0,116000.0,739959
2020-01-15,116000.0,116000.0,114000.0,115000.0,564142
2020-01-16,117000.0,120000.0,116500.0,118500.0,1638719
2020-01-17,118500.0,120000.0,118000.0,118500.0,574301
2020-01-20,119500.0,119500.0,117500.0,118000.0,445922
2020-01-21,118000.0,118500.0,116500.0,117000.0,545156
2020-01-22,117500.0,127000.0,117500.0,127000.0,2773421
2020-01-23,130000.0,131500.0,128000.0,130500.0,2492785
2020-01-28,127000.0,132500.0,127000.0,131000.0,1841752
2020-01-29,132000.0,133000.0,129000.0,131000.0,1318578
2020-01-30,130000.0,130500.0,126500.0,127500.0,1034661
2020-01-31,128500.0,129500.0,124500.0,125000.0,1035126
2020-02-03,123000.0,125000.0,121000.0,123500.0,1270442
2020-02-04,123500.0,126000.0,122500.0,124000.0,1203992
2020-02-05,125000.0,126000.0,123500.0,124000.0,1032267
2020-02-06,125500.0,133000.0,125500.0,132000.0,1659774
2020-02-07,130500.0,131000.0,127500.0,131000.0,999598
2020-02-10,129500.0,132000.0,129000.0,130000.0,669628
2020-02-11,131000.0,135000.0,130500.0,132500.0,949247
2020-02-12,132500.0,137500.0,132500.0,136000.0,1373302
2020-02-13,137000.0,137500.0,133000.0,133000.0,1035208
2020-02-14,132500.0,135000.0,131500.0,133500.0,591584
2020-02-17,133500.0,136000.0,132500.0,135500.0,555451
2020-02-18,134000.0,134500.0,131000.0,132500.0,744150
2020-02-19,133000.0,134000.0,130500.0,131500.0,776121
2020-02-20,132500.0,133000.0,129000.0,130000.0,711858
2020-02-21,128000.0,129500.0,127000.0,128000.0,686417
2020-02-24,124500.0,125000.0,122000.0,122500.0,911932
2020-02-25,122500.0,124500.0,122000.0,122500.0,796176
2020-02-26,121000.0,124000.0,120000.0,122500.0,1001834
2020-02-27,122500.0,123500.0,120000.0,121000.0,779402
2020-02-28,118500.0,119000.0,114000.0,115000.0,1777353
2020-03-02,116000.0,116000.0,113000.0,113500.0,1183337
2020-03-03,116000.0,116500.0,112000.0,112500.0,1414986
2020-03-04,112000.0,114000.0,112000.0,113000.0,1319901
2020-03-05,115500.0,116000.0,113000.0,114000.0,1135241
2020-03-06,113000.0,113500.0,110000.0,110500.0,1746834
2020-03-09,110500.0,110500.0,110500.0,110500.0,0
2020-03-10,102500.0,105000.0,101000.0,102000.0,2491487
2020-03-11,103000.0,103000.0,99700.0,100000.0,2005654
2020-03-12,100000.0,100000.0,100000.0,100000.0,0
2020-03-13,86500.0,90200.0,83500.0,87200.0,4835445
2020-03-16,88300.0,89500.0,82900.0,82900.0,2674557
2020-03-17,78100.0,83400.0,78100.0,80100.0,2492208
2020-03-18,80500.0,81200.0,73500.0,73500.0,2679420
2020-03-19,75000.0,75900.0,65100.0,65900.0,3138004
2020-03-20,67500.0,72400.0,65000.0,71100.0,3349914
2020-03-23,67200.0,71000.0,66200.0,68900.0,2391540
2020-03-24,71500.0,75800.0,69800.0,74800.0,2856282
2020-03-25,79800.0,85600.0,78800.0,84500.0,4604452
2020-03-26,85800.0,90200.0,82300.0,84900.0,3787074
2020-03-27,89700.0,90000.0,84500.0,86400.0,2513938
2020-03-30,82800.0,86400.0,82100.0,85400.0,1743720
2020-03-31,87700.0,88700.0,86000.0,88700.0,2138183
2020-04-01,88500.0,90100.0,85300.0,85400.0,2139848
2020-04-02,85300.0,86800.0,83000.0,86600.0,1487243
2020-04-03,86600.0,87000.0,85600.0,86300.0,1170052
2020-04-06,86500.0,88800.0,85900.0,88800.0,1688599
2020-04-07,92100.0,92500.0,88600.0,90400.0,2601711
2020-04-08,89800.0,91900.0,88900.0,90000.0,1785939
2020-04-09,92300.0,97900.0,91100.0,97100.0,3787201
2020-04-10,97400.0,101500.0,96200.0,99700.0,2806785
2020-04-13,98800.0,99000.0,97400.0,97800.0,1339638
2020-04-14,98600.0,101500.0,97700.0,100000.0,1582587
2020-04-16,98900.0,100500.0,98300.0,99100.0,1341452
2020-04-17,101000.0,103500.0,100000.0,100500.0,1487879
2020-04-20,100000.0,100500.0,97100.0,97600.0,2142176
2020-04-21,96100.0,96500.0,91300.0,93500.0,3634142
2020-04-22,90800.0,95200.0,89400.0,92600.0,3115871
2020-04-23,93700.0,95100.0,92100.0,92400.0,3196313
2020-04-24,91300.0,92300.0,90100.0,90100.0,2135488
2020-04-27,90300.0,92500.0,90200.0,91600.0,1219677
2020-04-28,92500.0,94400.0,92200.0,93200.0,1448692
2020-04-29,93500.0,94000.0,92400.0,93600.0,1193284
2020-05-04,91100.0,92900.0,90700.0,91500.0,1264378
2020-05-06,93300.0,94200.0,92600.0,93200.0,1039600
2020-05-07,92800.0,93000.0,91800.0,92600.0,826239
2020-05-08,93000.0,95400.0,93000.0,94500.0,1749677
2020-05-11,95800.0,96500.0,93500.0,93700.0,1889278
2020-05-12,93200.0,93800.0,91100.0,91900.0,1259874
2020-05-13,90500.0,93100.0,90500.0,93100.0,966892
2020-05-14,92600.0,92900.0,91500.0,92300.0,982612
2020-05-15,92000.0,92700.0,91200.0,92300.0,822472
2020-05-18,92100.0,92200.0,91000.0,91900.0,741214
2020-05-19,95000.0,99400.0,94700.0,99100.0,4564370
2020-05-20,98000.0,98300.0,96300.0,97300.0,1828158
2020-05-21,98600.0,98700.0,96600.0,97200.0,1471917
2020-05-22,97100.0,97200.0,94000.0,94500.0,1619476
2020-05-25,94900.0,96200.0,94000.0,96000.0,1185541
2020-05-26,96000.0,99500.0,95500.0,97800.0,2006216
2020-05-27,98700.0,99500.0,97300.0,98100.0,1620664
2020-05-28,99500.0,99600.0,96200.0,97200.0,1602694
2020-05-29,96300.0,99200.0,96300.0,98000.0,2010414
2020-06-01,98000.0,101500.0,98000.0,100000.0,1908428
2020-06-02,99500.0,103000.0,98700.0,102500.0,2155405
2020-06-03,106000.0,110000.0,105500.0,108500.0,3118795
2020-06-04,112000.0,113000.0,105000.0,108500.0,2823041
2020-06-05,108000.0,112000.0,106500.0,111000.0,2128094
2020-06-08,114000.0,114500.0,111500.0,113000.0,1640392
2020-06-09,114000.0,115000.0,110500.0,112000.0,1504910
2020-06-10,111000.0,112000.0,109000.0,111500.0,1377837
2020-06-11,110000.0,111000.0,107000.0,108500.0,2376313
2020-06-12,101500.0,105000.0,101500.0,103500.0,1977558
2020-06-15,102000.0,102500.0,97000.0,97000.0,2022775
2020-06-16,99100.0,101500.0,99100.0,101500.0,1389765
2020-06-17,100500.0,101000.0,98800.0,100500.0,1326645
2020-06-18,99100.0,102000.0,98400.0,100000.0,1155455
2020-06-19,101000.0,101500.0,99100.0,100000.0,903928
2020-06-22,99100.0,100000.0,98500.0,98500.0,921187
2020-06-23,99200.0,101000.0,98000.0,98700.0,1095698
2020-06-24,100000.0,103500.0,99800.0,103000.0,1813817
2020-06-25,100500.0,101000.0,99400.0,99400.0,1084453
2020-06-26,100500.0,101000.0,99500.0,100000.0,670161
2020-06-29,97700.0,98700.0,97600.0,97700.0,943424
2020-06-30,99100.0,99300.0,97700.0,97700.0,988987
2020-07-01,98500.0,99500.0,98000.0,98200.0,640540
2020-07-02,98000.0,99700.0,98000.0,99000.0,730963
2020-07-03,99900.0,100500.0,98600.0,99200.0,569575
2020-07-06,99700.0,102500.0,98800.0,101500.0,1189877
2020-07-07,103000.0,103500.0,99200.0,99200.0,1379122
2020-07-08,99200.0,101000.0,99100.0,99600.0,859735
2020-07-09,100000.0,101000.0,99600.0,99600.0,922604
2020-07-10,99400.0,99500.0,98000.0,98300.0,1099298
2020-07-13,99200.0,101500.0,98500.0,101500.0,1376002
2020-07-14,101500.0,102000.0,99900.0,101500.0,1050563
2020-07-15,104500.0,110000.0,104000.0,109000.0,4494730
2020-07-16,110500.0,113000.0,109000.0,110000.0,3254530
2020-07-17,109500.0,119000.0,109500.0,117500.0,4265529
2020-07-20,119500.0,125000.0,118000.0,121500.0,4461527
2020-07-21,122000.0,124500.0,118000.0,121500.0,3138553
2020-07-22,122000.0,124000.0,118500.0,118500.0,2395083
2020-07-23,118500.0,125500.0,116000.0,124500.0,4505464
2020-07-24,123500.0,129000.0,121500.0,122500.0,3908721
2020-07-27,122500.0,126500.0,122000.0,123500.0,2046059
2020-07-28,124500.0,126000.0,122000.0,123000.0,1765179
2020-07-29,122500.0,125500.0,120000.0,125000.0,1897616
2020-07-30,127000.0,130500.0,126000.0,127500.0,2728427
2020-07-31,128000.0,129500.0,125000.0,126500.0,1712713
2020-08-03,126500.0,128500.0,123500.0,127000.0,1868315
2020-08-04,129500.0,134000.0,129000.0,132500.0,2492506
2020-08-05,133000.0,135500.0,132000.0,134000.0,1859551
2020-08-06,136500.0,146000.0,136000.0,144500.0,4040334
2020-08-07,145500.0,149500.0,144500.0,147000.0,3208082
2020-08-10,151500.0,172500.0,151000.0,170000.0,8460795
2020-08-11,171500.0,180500.0,164500.0,179000.0,6776406
2020-08-12,174000.0,178500.0,170500.0,172000.0,4877139
2020-08-13,175000.0,177500.0,167000.0,170000.0,3997431
2020-08-14,171000.0,172000.0,161000.0,167000.0,4469158
2020-08-18,163500.0,168000.0,155500.0,158000.0,4328953
2020-08-19,158000.0,165500.0,158000.0,164500.0,3298626
