Date,Open,High,Low,Close,Volume
2019-12-13,88.25,88.44950103759766,87.75,102978.88429404795,54914000
2019-12-16,88.3499984741211,88.4749984741211,87.85250091552734,103722.59573393501,62904000
2019-12-17,88.90049743652344,89.5999984741211,88.86949920654297,104526.18933358043,72888000
2019-12-18,89.7509994506836,89.91000366210938,89.11799621582031,103721.72271235473,67028000
2019-12-19,89.0250015258789,89.64949798583984,88.7030029296875,104342.95387955569,53056000
2019-12-20,89.98100280761719,90.14849853515625,89.12249755859375,103711.68619061261,103016000
2019-12-23,89.41300201416016,89.6500015258789,89.22550201416016,103931.2511463929,42728000
2019-12-24,89.69049835205078,89.77850341796875,89.37899780273438,103914.63122854661,17626000
2019-12-26,90.05049896240234,93.52300262451172,89.9749984741211,108365.2997379303,120108000
2019-12-27,94.14600372314453,95.06999969482422,93.30049896240234,108560.58095446788,123732000
2019-12-30,93.69999694824219,94.19999694824219,92.03099822998047,107182.41652790271,73494000
2019-12-31,92.0999984741211,92.66300201416016,91.61150360107422,106837.4849681519,50130000
2020-01-02,93.75,94.90049743652344,93.2074966430664,109512.32424653694,80580000
2020-01-03,93.2249984741211,94.30999755859375,93.2249984741211,108481.07560306694,75288000
2020-01-06,93.0,95.18450164794922,93.0,110923.62680388801,81236000
2020-01-07,95.2249984741211,95.69450378417969,94.60199737548828,111305.33195751719,80898000
2020-01-08,94.9020004272461,95.55000305175781,94.3219985961914,110345.36624569446,70160000
2020-01-09,95.49449920654297,95.89099884033203,94.79000091552734,110380.66459752806,63346000
2020-01-10,95.26850128173828,95.34700012207031,94.0,109017.07617571577,57074000
2020-01-13,94.56549835205078,94.9000015258789,94.04000091552734,109405.09335371107,55616000
2020-01-14,94.29399871826172,94.35549926757812,92.92749786376953,107861.07434398681,68818000
2020-01-15,93.61250305175781,93.94300079345703,92.75450134277344,107722.51419484243,57932000
2020-01-16,94.14949798583984,94.27950286865234,93.3010025024414,108618.17808230966,53190000
2020-01-17,94.29450225830078,94.33200073242188,92.86250305175781,108039.08161174133,79946000
2020-01-21,93.25,94.7135009765625,93.0,109506.11515263375,74156000
2020-01-22,94.80449676513672,95.125,94.16699981689453,110297.50038240477,64326000
2020-01-23,94.25550079345703,94.4990005493164,93.63800048828125,109657.10799685493,49692000
2020-01-24,94.56849670410156,94.74949645996094,92.37200164794922,108682.541782666,75324000
2020-01-27,91.0,92.05000305175781,90.76699829101562,106880.18756778259,70570000
2020-01-28,92.0250015258789,92.90550231933594,91.5009994506836,109038.74001963809,56160000
2020-01-29,93.19999694824219,93.73750305175781,92.7509994506836,109090.61651348881,41760000
2020-01-30,92.9000015258789,93.64350128173828,92.53050231933594,110190.52658297867,126548000
2020-01-31,102.57350158691406,102.78600311279297,100.1135025024414,119229.58027924318,311346000
2020-02-03,100.52999877929688,102.42500305175781,100.01249694824219,119737.9211167572,117834000
2020-02-04,101.49400329589844,102.98999786376953,100.76850128173828,121889.77122765873,105786000
2020-02-05,103.5510025024414,103.5510025024414,101.5999984741211,120605.27159924805,87524000
2020-02-06,102.0510025024414,102.81500244140625,101.23999786376953,121318.25282410532,63660000
2020-02-07,102.09950256347656,104.92649841308594,101.90499877929688,123119.36331367493,101906000
2020-02-10,104.25050354003906,106.77999877929688,104.24800109863281,127083.94330119435,101124000
2020-02-11,107.54499816894531,109.29750061035156,106.80000305175781,127502.65181057435,114920000
2020-02-12,108.16000366210938,109.01249694824219,107.7645034790039,127517.7568359375,66686000
2020-02-13,107.24949645996094,108.51399993896484,107.0999984741211,126623.03877344728,60636000
2020-02-14,107.78399658203125,107.9520034790039,106.29450225830078,126327.72652881593,52124000
2020-02-18,106.2509994506836,108.30349731445312,106.20549774169922,127595.1922452338,58912000
2020-02-19,108.38999938964844,109.25499725341797,108.05599975585938,129120.50194654427,51224000
2020-02-20,108.65350341796875,108.8395004272461,106.37249755859375,128256.93537003174,62626000
2020-02-21,107.10749816894531,107.22750091552734,104.4000015258789,126219.31603206787,92926000
2020-02-24,100.15899658203125,101.96499633789062,99.39849853515625,121137.0826423578,130940000
2020-02-25,101.32099914550781,101.7300033569336,97.9209976196289,120105.3467215607,124382000
2020-02-26,98.51399993896484,100.7334976196289,98.02249908447266,120215.55633559264,104492000
2020-02-27,96.71900177001953,98.75,94.13800048828125,114128.2765837647,162880000
2020-02-28,90.73149871826172,94.48799896240234,90.55650329589844,114090.26614379883,189620000
2020-03-02,95.32450103759766,97.72550201416016,93.5,117246.76992849726,135234000
2020-03-03,98.76850128173828,99.81649780273438,94.40450286865234,113420.73588932864,150690000
2020-03-04,97.32849884033203,98.9000015258789,96.0999984741211,117200.30031642225,95458000
2020-03-05,96.6500015258789,98.03600311279297,95.5,113871.79661482666,94964000
2020-03-06,93.75,95.54350280761719,93.4749984741211,112874.36048889719,105472000
2020-03-09,88.69300079345703,93.13849639892578,88.06449890136719,106929.22320865467,156264000
2020-03-10,93.54399871826172,94.7135009765625,90.90850067138672,113505.41676646471,142666000
2020-03-11,92.89250183105469,93.56600189208984,90.07499694824219,107858.63678684086,112496000
2020-03-12,86.0989990234375,88.25,83.75,99707.15693698544,226924000
2020-03-13,87.75,89.31549835205078,84.03099822998047,107989.8198852539,176194000
2020-03-16,82.07550048828125,87.97250366210938,81.30149841308594,102261.14105932601,178346000
2020-03-17,88.77349853515625,92.88899993896484,84.46199798583984,111366.56110540032,218342000
2020-03-18,87.5,92.08300018310547,87.25,113276.08410644531,192904000
2020-03-19,93.0,97.25,91.63249969482422,118061.27293473203,207998000
2020-03-20,96.31549835205078,97.8499984741211,91.0364990234375,116015.67634487059,196358000
2020-03-23,91.38749694824219,95.97000122070312,90.5999984741211,119302.68226428516,156170000
2020-03-24,97.57499694824219,97.75,95.01699829101562,122510.5263914885,142942000
2020-03-25,96.03450012207031,97.51300048828125,94.28900146484375,115847.14867298584,129582000
2020-03-26,95.0999984741211,97.82450103759766,94.4645004272461,120368.22468367685,124426000
2020-03-27,96.54299926757812,96.989501953125,94.99600219726562,115164.10205392167,107758000
2020-03-30,96.1415023803711,98.68150329589844,95.61699676513672,118979.03999280091,122522000
2020-03-31,98.21749877929688,99.6510009765625,97.20050048828125,119196.12751456909,102472000
2020-04-01,96.64849853515625,97.24800109863281,94.6500015258789,116051.11995929573,82438000
2020-04-02,95.08200073242188,96.37650299072266,94.5,118461.84370811284,86720000
2020-04-03,95.55750274658203,96.31649780273438,94.4574966430664,116954.99265095219,72198000
2020-04-06,96.80000305175781,99.9260025024414,96.5009994506836,123431.09263632819,115464000
2020-04-07,100.85549926757812,101.78600311279297,99.88099670410156,123019.39778399654,102280000
2020-04-08,101.05000305175781,102.19999694824219,100.55750274658203,124143.92433976755,79546000
2020-04-09,102.21499633789062,102.6500015258789,100.88300323486328,124072.13609313965,92930000
2020-04-13,102.0,109.0,101.9000015258789,131329.41648460925,134334000
2020-04-14,110.02349853515625,114.5999984741211,109.31050109863281,138586.11063179933,161744000
2020-04-15,112.88400268554688,116.66850280761719,112.25,139889.25773930177,137332000
2020-04-16,117.30000305175781,123.05000305175781,116.75,147206.64025360718,240764000
2020-04-17,118.61650085449219,120.0,115.8010025024414,145663.50173950195,158600000
2020-04-20,119.49749755859375,122.2490005493164,119.30249786376953,145442.92099999264,115414000
2020-04-21,120.83049774169922,121.41549682617188,113.98300170898438,141794.1436019959,149534000
2020-04-22,118.44999694824219,119.69999694824219,117.55000305175781,145455.0798388794,84244000
