Date,Open,High,Low,Close,Volume
2019-12-13,27800.0,27950.0,27150.0,27650.0,2488827
2019-12-16,27700.0,27800.0,27250.0,27450.0,1356473
2019-12-17,27350.0,27750.0,27250.0,27550.0,1303415
2019-12-18,27600.0,28450.0,27500.0,28100.0,2036395
2019-12-19,28250.0,28700.0,28150.0,28400.0,1758669
2019-12-20,28500.0,28550.0,28000.0,28000.0,1459271
2019-12-23,28050.0,28150.0,27700.0,27900.0,716040
2019-12-24,27850.0,28000.0,27650.0,27900.0,774460
2019-12-26,27850.0,27850.0,27450.0,27650.0,1262290
2019-12-27,27550.0,28000.0,27400.0,27750.0,1164446
2019-12-30,27850.0,28000.0,27600.0,27800.0,1188611
2020-01-02,28100.0,28700.0,28100.0,28500.0,2132432
2020-01-03,28550.0,28650.0,28050.0,28250.0,1314136
2020-01-06,27850.0,27950.0,27550.0,27600.0,1255971
2020-01-07,27650.0,27700.0,27300.0,27400.0,1164133
2020-01-08,27250.0,27350.0,26350.0,26450.0,2311195
2020-01-09,26900.0,27100.0,26650.0,26900.0,1786518
2020-01-10,26800.0,27000.0,26550.0,26700.0,1069347
2020-01-13,26750.0,26900.0,26550.0,26800.0,696936
2020-01-14,26800.0,27200.0,26650.0,27050.0,1112531
2020-01-15,27000.0,27200.0,26800.0,27100.0,670667
2020-01-16,27100.0,27100.0,26650.0,26900.0,805715
2020-01-17,26900.0,27150.0,26750.0,26850.0,624662
2020-01-20,26900.0,27350.0,26800.0,26900.0,1053603
2020-01-21,26950.0,27000.0,26550.0,26700.0,895973
2020-01-22,26700.0,26850.0,26600.0,26800.0,673856
2020-01-23,26650.0,26700.0,26350.0,26400.0,1222970
2020-01-28,26100.0,26200.0,25750.0,25950.0,1409341
2020-01-29,26050.0,26100.0,25750.0,25950.0,1005772
2020-01-30,25900.0,26050.0,25550.0,25550.0,1342841
2020-01-31,25700.0,25850.0,25300.0,25350.0,1349670
2020-02-03,25100.0,25350.0,25050.0,25050.0,1660834
2020-02-04,25150.0,25650.0,25150.0,25250.0,1510968
2020-02-05,25400.0,25700.0,25250.0,25450.0,1595617
2020-02-06,25650.0,25800.0,25450.0,25550.0,1870925
2020-02-07,25550.0,25700.0,25350.0,25600.0,1050585
2020-02-10,25600.0,25650.0,25350.0,25450.0,987865
2020-02-11,25500.0,25900.0,25450.0,25850.0,1313848
2020-02-12,25700.0,26100.0,25550.0,25850.0,1533678
2020-02-13,25750.0,25850.0,25450.0,25700.0,2320239
