Date,Open,High,Low,Close,Volume
2019-12-13,67.86499786376953,68.82499694824219,67.73249816894531,80453.16798921209,133587600
2019-12-16,69.25,70.19750213623047,69.24500274658203,82036.05920582265,128186000
2019-12-17,69.89250183105469,70.44249725341797,69.69999694824219,81841.86298046261,114158400
2019-12-18,69.94999694824219,70.4749984741211,69.77999877929688,81319.01851005852,116028400
2019-12-19,69.875,70.29499816894531,69.73750305175781,81511.01757652592,98369200
2019-12-20,70.55750274658203,70.6624984741211,69.63999938964844,81111.6564020142,275978000
2019-12-23,70.13249969482422,71.0625,70.09249877929688,82310.30346679688,98572000
2019-12-24,71.17250061035156,71.22250366210938,70.7300033569336,82549.8689675508,48478800
2019-12-26,71.20500183105469,72.49500274658203,71.17500305175781,84055.78168678284,93121200
2019-12-27,72.77999877929688,73.49250030517578,72.02999877929688,84128.93291870132,146266000
2019-12-30,72.36499786376953,73.17250061035156,71.30500030517578,84590.35912655015,144114400
2019-12-31,72.48249816894531,73.41999816894531,72.37999725341797,84890.5408182526,100805600
2020-01-02,74.05999755859375,75.1500015258789,73.79750061035156,86648.72193598934,135480400
2020-01-03,74.2874984741211,75.1449966430664,74.125,86042.78082156368,146322800
2020-01-06,73.44750213623047,74.98999786376953,73.1875,87380.45211227424,118387200
2020-01-07,74.95999908447266,75.2249984741211,74.37000274658203,87086.62100343034,108872000
2020-01-08,74.29000091552734,76.11000061035156,74.29000091552734,88414.74960111082,132079200
2020-01-09,76.80999755859375,77.60749816894531,76.55000305175781,89890.23562348634,170108400
2020-01-10,77.6500015258789,78.1675033569336,77.0625,89825.79498415813,140644800
2020-01-13,77.91000366210938,79.26750183105469,77.7874984741211,91675.13498458546,121532000
2020-01-14,79.17500305175781,79.39250183105469,78.0425033569336,90203.48310679942,161954400
2020-01-15,77.9625015258789,78.875,77.38749694824219,90058.98949122615,121923600
2020-01-16,78.39749908447266,78.92500305175781,78.02249908447266,91165.83128471673,108829200
2020-01-17,79.06749725341797,79.68499755859375,78.75,92333.69526395574,137816400
2020-01-21,79.29750061035156,79.75499725341797,79.0,91612.981593756,110843200
2020-01-22,79.6449966430664,79.99749755859375,79.32749938964844,92827.17729107663,101832400
2020-01-23,79.4800033569336,79.88999938964844,78.9124984741211,92874.38361253962,104472000
2020-01-24,80.0625,80.8324966430664,79.37999725341797,92914.68634454347,146537600
2020-01-27,77.51499938964844,77.94249725341797,76.22000122070312,90302.22857864387,161940000
2020-01-28,78.1500015258789,79.5999984741211,78.04750061035156,93458.83759199828,162234000
2020-01-29,81.11250305175781,81.9625015258789,80.34500122070312,95216.49510045163,216229200
2020-01-30,80.13500213623047,81.02249908447266,79.6875,95386.18740377203,126743200
2020-01-31,80.23249816894531,80.66999816894531,77.07250213623047,91856.38032042235,199588400
2020-02-03,76.07499694824219,78.37249755859375,75.55500030517578,92202.14426715393,173788400
