Date,Open,High,Low,Close,Volume
2019-12-13,54500.0,54800.0,53900.0,54700.0,18120261
2019-12-16,54500.0,54900.0,54300.0,54700.0,11512405
2019-12-17,55800.0,56700.0,55400.0,56700.0,19358433
2019-12-18,56700.0,57200.0,56000.0,56300.0,15558208
2019-12-19,57000.0,57300.0,55500.0,56000.0,14180520
2019-12-20,56100.0,56500.0,55600.0,56000.0,12095519
2019-12-23,56100.0,56400.0,55100.0,55500.0,9839252
2019-12-24,55600.0,55700.0,54800.0,55000.0,11868463
2019-12-26,54700.0,55400.0,54400.0,55400.0,9645034
2019-12-27,55700.0,56900.0,55500.0,56500.0,12313056
2019-12-30,56200.0,56600.0,55700.0,55800.0,8356767
2020-01-02,55500.0,56000.0,55000.0,55200.0,12993228
2020-01-03,56000.0,56600.0,54900.0,55500.0,15422255
2020-01-06,54900.0,55600.0,54600.0,55500.0,10278951
2020-01-07,55700.0,56400.0,55600.0,55800.0,10009778
2020-01-08,56200.0,57400.0,55900.0,56800.0,23501171
2020-01-09,58400.0,58600.0,57400.0,58600.0,24102579
2020-01-10,58800.0,59700.0,58300.0,59500.0,16000170
2020-01-13,59600.0,60000.0,59100.0,60000.0,11359139
2020-01-14,60400.0,61000.0,59900.0,60000.0,16906295
2020-01-15,59500.0,59600.0,58900.0,59000.0,14300928
2020-01-16,59100.0,60700.0,59000.0,60700.0,14381774
2020-01-17,61900.0,62000.0,61000.0,61300.0,16025661
2020-01-20,62000.0,62800.0,61700.0,62400.0,12528855
2020-01-21,62000.0,62400.0,61200.0,61400.0,11142693
2020-01-22,60500.0,62600.0,60400.0,62300.0,15339565
2020-01-23,61800.0,61800.0,60700.0,60800.0,14916555
2020-01-28,59400.0,59400.0,58300.0,58800.0,23664541
2020-01-29,59100.0,59700.0,58800.0,59100.0,16446102
2020-01-30,58800.0,58800.0,56800.0,57200.0,20821939
2020-01-31,57800.0,58400.0,56400.0,56400.0,19749457
2020-02-03,55500.0,57400.0,55200.0,57200.0,23995260
2020-02-04,57100.0,59000.0,56800.0,58900.0,21800192
2020-02-05,60000.0,60200.0,58900.0,59500.0,19278165
2020-02-06,60100.0,61100.0,59700.0,61100.0,14727159
2020-02-07,61100.0,61200.0,59700.0,60400.0,16402493
2020-02-10,59200.0,59800.0,59100.0,59700.0,13107121
2020-02-11,59800.0,60700.0,59700.0,59900.0,11071231
2020-02-12,60300.0,60700.0,59700.0,60500.0,12904207
2020-02-13,61200.0,61600.0,60500.0,60700.0,18449775
2020-02-14,60900.0,61900.0,60200.0,61800.0,13276067
2020-02-17,61600.0,62000.0,61200.0,61500.0,8740596
2020-02-18,60800.0,60900.0,59700.0,59800.0,16674266
2020-02-19,59800.0,60400.0,59400.0,60200.0,12951496
2020-02-20,60700.0,61300.0,59600.0,60000.0,14591924
2020-02-21,58800.0,59800.0,58500.0,59200.0,13777393
2020-02-24,57400.0,58100.0,56800.0,56800.0,25627537
2020-02-25,56200.0,58000.0,56200.0,57900.0,23885408
2020-02-26,56000.0,57000.0,56000.0,56500.0,25483102
2020-02-27,56300.0,56900.0,55500.0,55900.0,23209541
2020-02-28,55000.0,55500.0,54200.0,54200.0,30054227
2020-03-02,54300.0,55500.0,53600.0,55000.0,30403412
2020-03-03,56700.0,56900.0,55100.0,55400.0,30330295
2020-03-04,54800.0,57600.0,54600.0,57400.0,24765728
2020-03-05,57600.0,58000.0,56700.0,57800.0,21698990
2020-03-06,56500.0,57200.0,56200.0,56500.0,18716656
2020-03-09,56500.0,56500.0,56500.0,56500.0,0
2020-03-10,53800.0,54900.0,53700.0,54600.0,32106554
2020-03-11,54300.0,54400.0,52000.0,52100.0,45707281
2020-03-12,52100.0,52100.0,52100.0,52100.0,0
2020-03-13,47450.0,51600.0,46850.0,49950.0,59462933
2020-03-16,50100.0,50900.0,48800.0,48900.0,33339821
2020-03-17,46900.0,49650.0,46700.0,47300.0,51218151
2020-03-18,47750.0,48350.0,45600.0,45600.0,40152623
2020-03-19,46400.0,46650.0,42300.0,42950.0,56925513
2020-03-20,44150.0,45500.0,43550.0,45400.0,49730008
2020-03-23,42600.0,43550.0,42400.0,42500.0,41701626
