Date,Open,High,Low,Close,Volume
2019-12-13,30100.0,30200.0,29700.0,30200.0,2284110
2019-12-16,30200.0,30400.0,30000.0,30300.0,1485475
2019-12-17,30300.0,30400.0,29900.0,30100.0,1379160
2019-12-18,30100.0,30400.0,29900.0,30200.0,1263760
2019-12-19,30100.0,30200.0,29800.0,30000.0,879245
2019-12-20,30000.0,30600.0,29900.0,30000.0,2727225
2019-12-23,30200.0,30200.0,29600.0,29700.0,1417015
2019-12-24,29600.0,30000.0,28900.0,29300.0,1839085
2019-12-26,29200.0,29600.0,29200.0,29600.0,1604605
2019-12-27,29900.0,30800.0,29800.0,30700.0,3452740
2019-12-30,30800.0,31000.0,30600.0,30700.0,2142935
2020-01-02,30800.0,30900.0,30400.0,30500.0,1205235
2020-01-03,30700.0,31000.0,30200.0,30500.0,1574240
2020-01-06,30100.0,31000.0,30000.0,30900.0,1968575
2020-01-07,31000.0,32000.0,30900.0,32000.0,4200930
2020-01-08,31700.0,32400.0,31300.0,31900.0,4258095
2020-01-09,32700.0,33100.0,32500.0,32800.0,4391595
2020-01-10,33000.0,33300.0,32600.0,33000.0,2009530
2020-01-13,33100.0,33500.0,33000.0,33400.0,2378335
2020-01-14,33500.0,33700.0,33100.0,33400.0,2116430
2020-01-15,33400.0,34100.0,33300.0,34000.0,2310595
2020-01-16,34000.0,34400.0,34000.0,34300.0,1300245
2020-01-17,34300.0,34500.0,33600.0,33700.0,1773620
2020-01-20,33800.0,34000.0,33400.0,33700.0,1902550
2020-01-21,33700.0,33800.0,32700.0,33000.0,1945775
2020-01-22,33200.0,33800.0,32900.0,33200.0,2521750
2020-01-23,33600.0,33600.0,32900.0,33100.0,1617100
2020-01-28,32000.0,32700.0,31900.0,32500.0,2566140
2020-01-29,33100.0,33200.0,32500.0,32700.0,1275835
2020-01-30,32600.0,33100.0,32100.0,32400.0,2094540
2020-01-31,32500.0,32800.0,31700.0,31800.0,1730335
2020-02-03,31200.0,32100.0,31200.0,31900.0,2119535
2020-02-04,32300.0,33100.0,32100.0,32900.0,1973865
2020-02-05,33300.0,33400.0,32300.0,32600.0,2284770
2020-02-06,33100.0,33600.0,32700.0,33200.0,2760220
2020-02-07,33400.0,34100.0,33200.0,33500.0,2610500
2020-02-10,33500.0,33900.0,33200.0,33800.0,1876045
2020-02-11,33800.0,34000.0,33600.0,34000.0,1535600
2020-02-12,33900.0,34400.0,33600.0,34400.0,2039585
2020-02-13,34900.0,36300.0,34700.0,35800.0,9389900
2020-02-14,36200.0,36900.0,35800.0,36000.0,4740425
2020-02-17,36000.0,36400.0,35800.0,36100.0,1647040
2020-02-18,36100.0,36700.0,35800.0,36400.0,2936265
2020-02-19,36800.0,38100.0,36700.0,38000.0,6814990
2020-02-20,38100.0,38300.0,37600.0,38100.0,2737025
2020-02-21,37700.0,38300.0,37500.0,37900.0,2792485
2020-02-24,36900.0,37200.0,36400.0,36700.0,3963665
2020-02-25,36400.0,37200.0,36000.0,37100.0,2983815
2020-02-26,36700.0,37100.0,36300.0,36800.0,2581890
2020-02-27,36800.0,37100.0,35300.0,35700.0,3925310
2020-02-28,34900.0,35300.0,34100.0,34400.0,5114585
2020-03-02,34900.0,35300.0,33900.0,35000.0,3967475
2020-03-03,36100.0,36200.0,35000.0,35000.0,3145085
2020-03-04,34800.0,36200.0,34800.0,35900.0,3545940
2020-03-05,36500.0,36600.0,35300.0,35900.0,4108720
2020-03-06,35300.0,35700.0,34800.0,35100.0,2842120
2020-03-09,35100.0,35100.0,35100.0,35100.0,0
2020-03-10,32900.0,34900.0,32800.0,34600.0,4754375
2020-03-11,34400.0,34900.0,33400.0,33800.0,2751135
2020-03-12,33400.0,33800.0,31700.0,32200.0,6090350
2020-03-13,30000.0,32300.0,29000.0,31800.0,8009925
2020-03-16,32400.0,32800.0,29500.0,29500.0,6262420
2020-03-17,28200.0,30100.0,28000.0,29500.0,6105230
2020-03-18,29700.0,30400.0,28100.0,28200.0,5537635
2020-03-19,29100.0,29400.0,25500.0,26800.0,10785705
2020-03-20,27600.0,30200.0,26900.0,29900.0,8828780
2020-03-23,27600.0,29600.0,27500.0,28700.0,7846890
2020-03-24,30100.0,31000.0,29400.0,30900.0,6356935
2020-03-25,32100.0,32500.0,30200.0,30900.0,6451880
2020-03-26,31000.0,31200.0,30000.0,30100.0,4468440
2020-03-27,31300.0,31400.0,29800.0,30500.0,4794940
2020-03-30,29900.0,30900.0,29500.0,30600.0,3341270
2020-03-31,31000.0,31800.0,30400.0,31100.0,5212370
2020-04-01,31200.0,31700.0,30000.0,30100.0,3971475
2020-04-02,30400.0,31400.0,29800.0,31400.0,5218950
2020-04-03,31700.0,31800.0,31000.0,31500.0,2728745
2020-04-06,31700.0,32200.0,31500.0,32100.0,4039025
2020-04-07,32700.0,32900.0,31700.0,32000.0,4603990
2020-04-08,31800.0,32100.0,31600.0,31600.0,3691515
2020-04-09,32200.0,32200.0,31500.0,31600.0,3634600
2020-04-10,31700.0,32300.0,31400.0,32200.0,3766615
2020-04-13,32200.0,32200.0,31400.0,31500.0,2351255
2020-04-14,31900.0,32100.0,31600.0,31900.0,2153795
2020-04-16,31800.0,33400.0,31700.0,33100.0,5027665
2020-04-17,33800.0,34500.0,33500.0,34400.0,4738970
2020-04-20,34500.0,35800.0,34400.0,35000.0,4296515
2020-04-21,35300.0,35500.0,33700.0,35100.0,6160630
2020-04-22,34800.0,35400.0,34300.0,35400.0,3430730
2020-04-23,36300.0,37300.0,36100.0,37100.0,7548995
2020-04-24,36900.0,37700.0,36400.0,36600.0,5368420
2020-04-27,36600.0,37400.0,36300.0,36800.0,3609815
2020-04-28,37100.0,37300.0,36300.0,37000.0,3343190
2020-04-29,36800.0,37300.0,36500.0,36800.0,3297560
